Exterior:
-75.6862014664448, -347.63722350823605
-75.68621120202681, -348.48270697131466
-75.68620385494671, -349.0247026983775
-75.68620371352335, -352.9618839282701
-76.46641085123179, -352.7448326147613
-78.30951873663355, -352.23205912063185
-82.08699278650818, -351.181149403308
-82.0869947650408, -364.64417372867064
-82.0869947650408, -376.8149649904291
-78.36486014695743, -377.85045899665676
-74.49923129731303, -378.9258748950927
-71.6626582939582, -379.71492467678445
-70.45732952771755, -380.05027269428757
-69.28538456709384, -380.3763338424669
-62.10904402103142, -382.3727767565198
-59.68417847394812, -383.0473288467598
-59.68418044693533, -369.7242651233041
-59.684170085088454, -367.0833586567633
-59.684183945680616, -363.29985870668224
-59.68416591110372, -357.67720323867246
-59.68416944870489, -348.8244400353376
-59.68419804057555, -333.50615934897576
-59.684194557600335, -328.8520017579548
-66.87983406542344, -325.46987119865724
-75.68621755437835, -321.3306506773253
-75.68620781350035, -331.37419991936775
-75.68620687664304, -337.70837821535935
-75.686183818485, -341.79078733902725
-75.68621804567158, -344.51898032386003
-75.68621599544201, -346.3741651874267
-75.6862014664448, -347.63722350823605
Holes:
Exterior:
-75.6862014664448, 354.03147102556125
-75.68621599544201, 352.7684444772403
-75.68621804567158, 350.91324902013486
-75.686183818485, 348.1850819374907
-75.68620687664304, 344.1026846229885
-75.68620781350035, 337.76846387480145
-75.68621755437835, 327.7249969339002
-73.57042178244228, 328.71946621182803
-59.684194557600335, 335.2462900880255
-59.68419804057555, 339.900437187962
-59.68416944870489, 355.21878872046943
-59.68416591110372, 364.0715519238043
-59.684183945680616, 369.69419039886264
-59.684170085088454, 373.47770734189515
-59.68417847394812, 389.4416775318916
-66.98071233135727, 387.41180224192016
-69.28538456709384, 386.77064903376703
-70.45732952771755, 386.4446143949089
-71.6626582939582, 386.10929025721157
-74.49923129731303, 385.32016989671865
-78.36486014695743, 384.2447757534514
-82.0869947650408, 383.20927360561024
-82.08699278650829, 370.3257252755645
-82.08699278650829, 357.57545994146716
-78.30951873663355, 358.62632463367885
-76.46641085123179, 359.13907615863997
-75.68620371352335, 359.3561275742151
-75.68620385494671, 355.4189797841278
-75.68621120202681, 354.8769649498724
-75.6862014664448, 354.03147102556125
Holes:
Exterior:
-74.58358468765971, -526.7625912617806
-78.36486014695743, -525.7106870780851
-82.08700668014558, -524.6752144368346
-82.08700534807963, -536.8358874646477
-82.08701478041826, -536.866615678733
-82.08699903385286, -550.3089824933497
-69.91572487264727, -553.6950019666077
-59.68420066811052, -556.5414013290555
-59.684220495962904, -552.452033790173
-59.684190266363885, -548.2307029976357
-59.68419225737398, -545.103227200248
-59.684195105148774, -543.770866709958
-59.68419093576097, -541.8934932835689
-59.68419093576097, -534.2588627961226
-59.68419093576097, -530.9076229222408
-66.66525308705695, -528.9655091842714
-69.28539036828647, -528.2365936555224
-70.65438287997608, -527.8557239025503
-71.82126240618823, -527.5311250788246
-74.58358468765971, -526.7625912617806
Holes:
Exterior:
-74.58358468765971, 533.1569399469125
-71.82126240618823, 533.9254125829491
-70.65438287997608, 534.2500385201087
-69.28539036828647, 534.6308842939982
-62.489005557264136, 536.5216188773337
-59.68419093576097, 537.3019101869312
-59.68419093576097, 544.9365671846159
-59.68419093576097, 548.287818695232
-59.684195105148774, 550.1652056166698
-59.68419225737398, 551.4975591674897
-59.684190266363885, 554.6249753888223
-59.684220495962904, 558.8463061813596
-59.68420066811052, 562.9357111179661
-70.32739957447279, 559.9748021613823
-82.08699903385286, 556.7033111159866
-82.08701478041826, 543.2608880699196
-82.08700534807963, 543.2301598558344
-82.08700668014558, 531.0695247463522
-78.36486014695743, 532.1050357632171
-74.58358468765971, 533.1569399469125
Holes:
Exterior:
10.189567386585281, 408.88037577210014
10.189566755901637, 405.96106061341675
10.189568564377396, 404.55637116875147
10.189577414402265, 400.90063302114
10.189599245595673, 373.2500734246322
10.189599245595673, 364.40923841393715
11.597040576204677, 364.94136837332763
20.768560533535947, 368.260109768978
35.030382556185145, 373.42079189627685
37.21895453240904, 374.16054445560843
37.218908443744, 388.6929410562645
37.21889753241692, 416.399842465046
28.12793935028151, 413.87076332245823
10.189567386585281, 408.88037577210014
Holes:
Exterior:
10.189567386585281, -402.48600042180834
12.45665641198616, -403.11670232719393
37.21889753241692, -410.0056021232935
37.21889753241692, -393.3194168347431
37.218908443744, -382.29866866507797
37.21895453240904, -367.7662027381654
36.05889279380017, -367.3740901038127
35.030382556185145, -367.026443211145
23.49508103535004, -362.85237930225776
11.597040576204677, -358.54705783516846
10.998821339031906, -358.3166288744875
10.189599245595673, -358.0149353624468
10.189599245595673, -366.85574791313536
10.189577414402265, -394.50625337339994
10.189568564377396, -398.1619964245857
10.189567386585281, -402.48600042180834
Holes:
Exterior:
10.189567386585281, 461.73941159375994
12.45665641198616, 461.03837960029426
37.21889753241692, 453.3813738683182
37.21889753241692, 459.70357342455696
37.21890513183985, 468.43141611514983
30.68164872442844, 470.4528754874101
10.189566957546617, 476.7894607934433
10.189567386585281, 475.88348110197353
10.189567386585281, 461.73941159375994
Holes:
Exterior:
10.189566957546617, 483.5610916085605
12.45665641198616, 485.52351586799017
37.21890513183985, 506.9580953129737
37.21890064529816, 516.6289360712757
37.2188925917726, 532.5489491656492
27.48376263360319, 524.1220687853908
10.189571148608138, 509.15198819979577
10.189566957546617, 507.7932584591745
10.189566957546617, 483.5610916085605
Holes:
Exterior:
10.189566957546617, -550.9296886405517
10.189566957546617, -561.3321278420234
12.45665641198616, -561.9628262991235
37.21889753241692, -568.8517004449532
37.2188925917726, -563.8209985348449
37.2188925917726, -557.8657456848051
27.48376263360319, -555.1574449056503
10.189571148608138, -550.346399890453
10.189566957546617, -550.9296886405517
Holes:
Exterior:
10.189566957546617, 567.7265065725866
10.189571148608138, 566.9968026083541
10.189571148608138, 556.740598521487
12.797097816081532, 557.4660045726663
37.2188925917726, 564.2600833216976
37.21889753241692, 568.8750447045182
37.21889753241692, 575.2459888608569
28.912699486566567, 572.9352141852897
10.189566957546617, 567.7265065725866
Holes:
Exterior:
10.189566957546617, -477.16681516660327
10.189571148608138, -478.86661655839333
10.189571148608138, -502.75764711604194
12.797097816081532, -505.01476498890156
37.2188925917726, -526.1546735643639
37.21889753241692, -515.404448838371
37.21890513183985, -500.56379679181845
30.68164872442844, -494.9050689446147
10.189566957546617, -477.16681516660327
Holes:
Exterior:
10.189566957546617, -456.14406023933554
10.189566957546617, -470.3951823261008
12.45665641198616, -469.69414963806867
37.21890513183985, -462.03711759399454
37.21890513183985, -456.88266769527394
37.21889753241692, -446.98711140431004
28.12793935028151, -449.79821944822726
10.189567386585281, -455.345000392858
10.189566957546617, -456.14406023933554
Holes:
Exterior:
91.20275346682968, -572.8839871564575
80.93954762983378, -570.0287334603264
78.14620223854024, -569.251658639131
69.53912244114781, -566.857217719345
69.53912244114781, -568.0006193216126
69.53912191073692, -577.8430964805872
69.53913182634244, -583.2224586559695
69.53913493433998, -584.2046822183996
69.53913120802179, -586.4962244425351
69.53912357848981, -589.5745395096121
69.53911892864767, -592.4909767994559
84.0527771097191, -596.5286316917651
91.94195527789998, -598.7233638682411
91.94196567379646, -595.832890741803
91.94196325865954, -594.4070532511854
91.94196325865954, -591.3994236120169
103.98516619578044, -594.7496653295309
104.25208117761792, -594.823929217645
104.24002312510783, -590.378226952674
104.24002312510783, -564.7871604801735
104.25208117761792, -558.5886331675105
90.27239400837863, -546.4876502362206
83.78152421127277, -540.8690901043393
69.5391167443313, -528.5406382176699
69.53911832389218, -547.7429180680421
69.53912065193975, -554.1315907443332
80.93954762983378, -563.9999924042329
91.20275346682968, -572.8839871564575
Holes:
Exterior:
91.20275346682968, 579.2782214006714
80.93954762983378, 570.394238804049
78.14620223854024, 567.9762812631012
69.53912065193975, 560.5258554382626
69.53911964749966, 541.6054862667926
69.5391167443313, 534.9349624918896
90.27239400837863, 552.8819989213525
104.25208117761792, 564.9830454132158
104.24002312510783, 571.1815391826293
104.24002312510783, 596.7726345467782
104.25208117761792, 601.2183859770089
103.98516619578044, 601.1441264744102
91.94196325865954, 597.793740966368
91.94196325865954, 600.8013706055366
91.94196567379646, 602.2271781880919
91.94195527789998, 605.1176614521273
76.60669470836763, 600.8514387607711
69.53911892864767, 598.8852491906425
69.53912357848981, 595.9688119007988
69.53913120802179, 592.8905436691839
69.53913493433998, 590.5989977688934
69.53913182634244, 589.6167310471561
69.53912191073692, 584.2374016361559
69.53912191073692, 582.6872747889557
69.53912244114787, 573.2514599041236
80.93954762983378, 576.4230284825511
91.20275346682968, 579.2782214006714
Holes:
Exterior:
